Date,BTC,ETH,NVDA,AVGO,MSFT,META,JPM,XLF,XOM
2026-05-28,-0.010870289388891785,-0.007242369965002715,0.007760996387428776,0.011188578420688877,0.0347007693508532,4.712234875481336e-05,-0.008520381291236778,-0.002917127710174605,-0.0063555925309976
2026-05-29,-0.00223060831034394,0.002204565376648926,-0.014515671494445104,0.047329963954791054,0.054450962018909976,-0.004375921306693065,0.008694742151130974,0.006046423384630684,-0.011567831782125393
2026-06-02,-0.06472422674681189,-0.0726354550544448,-0.006864017859425142,0.04695962648719343,-0.04171374717707821,-0.004729580557107038,0.014768341793673478,0.0005832525245248465,0.0012049201041330893
2026-06-03,-0.04031696632071802,-0.024752976854615305,-0.0362175484022057,-0.004859109252586702,-0.03165569625585285,0.04241756940938335,-0.0003653631645685884,-0.011465211220248128,0.019858282163609076
2026-06-04,-0.0033241439086123536,-0.023265983281846703,0.019393936372648524,-0.12586861258932958,0.001661400069229213,0.007367820180195883,0.033372080535216675,0.025948483355990426,-0.0032125789476651345
2026-06-05,-0.04512280904119048,-0.10664658628443302,-0.06201409311178463,-0.07920554255801027,-0.02658566754383418,-0.055085447812264654,0.004760511625581776,0.0021076702252686985,-0.013943651856582862
2026-06-09,-0.022932240724538477,-0.031027979306495035,-0.0021568077897530236,-0.011195157427758784,-0.02023117288064602,-0.0013666036710554552,0.005110785750300106,0.009428503851667713,-0.018714909039534655
2026-06-10,-0.0031550982687325035,-0.010727787888769158,-0.03732170883628583,-0.051152561034133015,-0.014997232475331246,-0.023281298234914316,-0.011384721351222371,-0.004384318263429665,0.01148338593479381
2026-06-11,0.0343659895373587,0.032184267106926345,0.022203355415576276,0.036199904942669114,-0.017666513340103496,-0.004466057810845303,0.014071240233745508,0.007467026131513288,-0.02668960279181487
2026-06-12,-0.000280918383714468,-0.0042772916588651455,0.001562034792462752,-0.009077408639480367,0.001024702842441938,-0.0025509071761044,0.023063020107523924,0.013683022953955737,0.002796631973456698
2026-06-16,-0.010391681563445165,-0.002542109728010611,-0.02372321070531347,-0.04373766510027599,-0.014833966272172594,0.011339963815781395,0.03675641092824922,0.014749824195841255,0.006670395267263762
2026-06-17,-0.01802109402037566,-0.023744826972111888,-0.013307036154839746,0.042977389720514125,-0.03788437231212749,-0.05436431197128366,0.0070060237177231866,-0.005519801952303616,-0.007895097229928094
2026-06-18,-0.0236263487711752,-0.021941969782405923,0.02951387968799768,0.04695857067139819,0.0012931709583141604,0.016984307627157635,-0.024710573715507,-0.008880674514815556,-0.020818517978170914
2026-06-23,-0.02007886883610832,-0.03537429039344153,-0.041265258841880814,-0.030551120386485997,0.017966969581451497,-0.002926245367292357,0.008024618744603806,0.0033519609426151398,0.009099320038135073
2026-06-24,-0.026694424544815853,-0.027327270363134648,-0.005198940555783627,0.005050673309381137,-0.022677392646850314,-0.00805768267256246,-0.002064954886221937,-0.0029695590987430798,-0.02025327224001594
